theta time Kinect_theta
0 14.6206 -0.0267
0 14.67 -0.02372
0 14.7194 -0.028478
0 14.7701 -0.0318711
0 14.8245 -0.031995
0 14.8775 -0.0318066
0 14.9274 -0.0338028
0 14.9767 -0.0301463
0 15.0274 -0.0307204
0 15.0774 -0.0325582
0 15.1289 -0.0333185
0 15.1795 -0.0397639
0 15.2376 -0.0343862
0 15.295 -0.0327111
0 15.3529 -0.0306373
0 15.4115 -0.0317453
0 15.4703 -0.0295233
0 15.5285 -0.0323981
0 15.5861 -0.0315186
0 15.6441 -0.033267
0 15.703 -0.0318719
0 15.7585 -0.0290116
0 15.8165 -0.0303445
0 15.8747 -0.0307259
0 15.9329 -0.0318188
0 15.9904 -0.0309765
0 16.048 -0.0318051
0 16.1066 -0.0333168
0 16.1649 -0.0314746
0 16.2238 -0.0282994
0 16.2819 -0.0298471
0 16.3394 -0.0229701
0 16.3966 -0.028127
0 16.4546 -0.0281726
0 16.512 -0.0309952
0 16.5718 -0.0293027
0 16.6302 -0.0353286
0 16.6893 -0.0298364
0 16.7491 -0.0293648
0 16.7989 -0.0301953
0 16.849 -0.0255124
0 16.8986 -0.0253989
0 16.9521 -0.0255119
0 17.0014 -0.0276399
0 17.0518 -0.0272785
0 17.1009 -0.0277562
0 17.1507 -0.0260002
0 17.2007 -0.0311159
0 17.2499 -0.0288304
0 17.2988 -0.0308315
0 17.3527 -0.0307677
0 17.4126 -0.0241632
0 17.4731 -0.0245504
0 17.5305 -0.0296494
0 17.5887 -0.0309064
0 17.6504 -0.0306022
0 17.7085 -0.0285885
0 17.7665 -0.0295408
0 17.825 -0.0265271
0 17.8833 -0.027791
0 17.9416 -0.0307411
0 18.0015 -0.0287015
0 18.0612 -0.0340126
0 18.1236 -0.0289602
0 18.1813 -0.027631
0 18.2391 -0.0253022
0 18.2967 -0.0264852
0 18.3448 -0.024741
0 18.3928 -0.0236424
0 18.4407 -0.0287326
0 18.4886 -0.0230994
0 18.539 -0.0277177
0 18.587 -0.0329175
0 18.6356 -0.0327181
0 18.6848 -0.03288
0 18.7341 -0.0365549
0 18.7897 -0.0322315
0 18.8431 -0.0255667
0 18.8929 -0.0282524
0 18.942 -0.0336672
0 18.9919 -0.0353085
0 19.0429 -0.0309238
0 19.0921 -0.0260686
0 19.146 -0.0251532
0 19.1987 -0.0255621
0 19.2533 -0.0306078
0 19.3028 -0.0362144
0 19.3534 -0.0333615
0 19.403 -0.0330272
0 19.453 -0.0329032
0 19.5116 -0.0287538
0 19.5682 -0.0249728
0 19.6208 -0.0262909
0 19.6727 -0.0278642
0 19.73 -0.0305977
0 19.7885 -0.0319363
0 19.8462 -0.0274832
0 19.9038 -0.0275245
0 19.9536 -0.0295025
0 20.0027 -0.0274432
0 20.0606 -0.0274877
0 20.1215 -0.030264
0 20.1795 -0.0281791
0 20.2278 -0.027645
0 20.2871 -0.0301732
0 20.3457 -0.0333925
0 20.3992 -0.0290547
0 20.4536 -0.0296783
0 20.5071 -0.0299131
0 20.5581 -0.031568
0 20.6073 -0.0318348
0 20.6579 -0.0312586
0 20.7076 -0.0323049
0 20.757 -0.0303654
0 20.8071 -0.0269259
0 20.8567 -0.0266129
0 20.9065 -0.0313714
0 20.9578 -0.0292515
0 21.0074 -0.0287596
0 21.0602 -0.0326042
0 21.11 -0.0347731
0 21.161 -0.0333413
0 21.2105 -0.0279752
0 21.2605 -0.0235226
0 21.3106 -0.0203799
0 21.3598 -0.0251712
0 21.4103 -0.0306402
0 21.46 -0.0298576
0 21.5105 -0.0313012
0 21.5604 -0.025347
0 21.6108 -0.0261172
0 21.6611 -0.0296318
0 21.7137 -0.0314191
0 21.7679 -0.0310452
0 21.8209 -0.0289842
0 21.8737 -0.0306866
0 21.9277 -0.027555
0 21.9812 -0.0243114
0 22.0343 -0.0287285
0 22.0876 -0.0314543
0 22.1406 -0.0311051
0 22.1929 -0.0381987
0 22.2463 -0.0306138
0 22.2998 -0.0251582
0 22.3544 -0.0281816
0 22.4075 -0.0324764
0 22.461 -0.0278175
0 22.514 -0.0252911
0 22.5663 -0.0256954
0 22.6194 -0.0235126
0 22.6723 -0.0243855
0 22.7264 -0.0243957
0 22.7793 -0.0257623
0 22.8326 -0.0300313
0 22.8851 -0.0313973
0 22.9347 -0.0280358
0 22.985 -0.0290598
0 23.0345 -0.0313215
0 23.0844 -0.032566
0 23.1343 -0.033691
0 23.1837 -0.0321044
0 23.2341 -0.0309595
0 23.287 -0.0301119
0 23.3391 -0.0333592
0 23.3913 -0.0301333
0 23.4411 -0.0326402
0 23.4913 -0.0340327
0 23.5402 -0.0322041
0 23.5899 -0.0324318
0 23.6394 -0.024094
0 23.6897 -0.0283976
0 23.7399 -0.0266355
0 23.7915 -0.0272721
0 23.8404 -0.0305468
0 23.8907 -0.0295409
0 23.941 -0.0291902
0 23.9912 -0.0294679
0 24.0408 -0.0265325
0 24.0905 -0.0270381
0 24.14 -0.0337631
0 24.1896 -0.0312842
0 24.2381 -0.0290912
0 24.289 -0.0302679
0 24.3396 -0.0315036
0 24.3883 -0.0286364
0 24.4379 -0.0281979
0 24.4868 -0.0319552
0 24.5364 -0.0310845
0 24.5856 -0.0307642
0 24.636 -0.0293299
0 24.6864 -0.0237502
0 24.7427 -0.0252636
0 24.8015 -0.0280815
0 24.8597 -0.0309265
0 24.9174 -0.0332901
0 24.9756 -0.0331366
0 25.0335 -0.0327665
0 25.0893 -0.0294294
0 25.1377 -0.0273133
0 25.186 -0.0269259
0 25.2367 -0.029605
0 25.2839 -0.033636
0 25.3322 -0.0346683
0 25.3806 -0.0325867
0 25.4292 -0.0306097
0 25.4893 -0.0323267
0 25.5495 -0.0321371
0 25.6099 -0.033499
0 25.668 -0.0359325
0 25.7262 -0.0306484
0 25.7862 -0.0319212
0 25.8433 -0.0276707
0 25.9015 -0.0307273
0 25.9596 -0.0337504
0 26.0203 -0.0370331
0 26.0792 -0.0302322
0 26.1382 -0.0296389
0 26.1985 -0.0290747
0 26.2565 -0.0345624
0 26.3147 -0.0312309
0 26.3728 -0.0281854
0 26.4311 -0.028068
0 26.489 -0.0268639
0 26.5488 -0.0233098
0 26.6066 -0.030962
0 26.6643 -0.0321292
0 26.7229 -0.032651
0 26.7818 -0.0291326
0 26.8411 -0.0305122
0 26.9007 -0.0288525
0 26.9588 -0.0329595
0 27.0163 -0.0314676
0 27.0743 -0.0343086
0 27.1231 -0.0308843
0 27.172 -0.0281449
0 27.2221 -0.0287531
0 27.2728 -0.031935
0 27.3229 -0.0319587
0 27.3731 -0.0321158
0 27.4223 -0.0346413
0 27.472 -0.0302209
0 27.5226 -0.0282506
0 27.5728 -0.0295055
0 27.6224 -0.0291917
0 27.672 -0.0352579
0 27.7229 -0.0313798
0 27.7729 -0.0337381
0 27.8238 -0.0296924
0 27.8735 -0.0264857
0 27.924 -0.0263063
0 27.9737 -0.0314195
0 28.025 -0.0324779
0 28.0748 -0.0357336
0 28.1244 -0.0352082
0 28.1736 -0.0270824
0 28.2238 -0.0289712
0 28.2741 -0.0273647
0 28.3258 -0.0279034
0 28.3756 -0.0345169
0 28.426 -0.0329349
0 28.4762 -0.0267271
0 28.5252 -0.0261459
0 28.5755 -0.0225869
0 28.6248 -0.0262925
0 28.6743 -0.0251587
0 28.7237 -0.0295639
0 28.7733 -0.0318302
0 28.8226 -0.029154
0 28.8713 -0.0271257
0 28.9207 -0.0281118
0 28.9694 -0.0241127
0 29.0183 -0.0279837
0 29.0674 -0.0291754
0 29.119 -0.0282988
0 29.1692 -0.024178
0 29.2189 -0.0268664
0 29.2682 -0.0329749
0 29.3185 -0.0311782
0 29.368 -0.0302992
0 29.4187 -0.027772
0 29.4704 -0.026091
0 29.5205 -0.0248339
0 29.57 -0.0241356
0 29.6283 -0.0243271
0 29.6784 -0.0236581
0 29.7281 -0.0242762
0 29.7774 -0.028393
0 29.8262 -0.0298012
0 29.8752 -0.0284839
0 29.9239 -0.029202
0 29.9716 -0.0311875
0 30.0195 -0.0351159
0 30.0675 -0.033882
0 30.1173 -0.0330937
0 30.1668 -0.0299634
0 30.2153 -0.0280952
0 30.2652 -0.0284813
0 30.3136 -0.0309661
0 30.3614 -0.033662
0 30.4207 -0.0284211
0 30.4789 -0.0297356
0 30.5324 -0.0293673
0 30.5825 -0.0269987
0 30.6314 -0.0272687
0 30.6811 -0.027854
0 30.731 -0.0243077
0 30.7803 -0.0282903
0 30.8298 -0.0246369
0 30.8815 -0.0281211
0 30.9333 -0.0265164
0 30.9836 -0.0308238
0 31.0421 -0.032923
0 31.1004 -0.029165
0 31.1486 -0.0273891
0 31.1971 -0.0267359
0 31.2565 -0.0241077
0 31.3143 -0.0226706
0 31.3735 -0.0291818
0 31.4313 -0.0297463
0 31.4902 -0.0268378
0 31.5491 -0.0297737
0 31.6106 -0.0302813
0 31.6682 -0.0280751
0 31.7257 -0.0296807
0 31.7826 -0.0303862
0 31.8319 -0.0310303
0 31.8799 -0.0323134
0 31.9374 -0.0298208
0 31.9865 -0.0272482
0 32.0348 -0.0316066
0 32.0841 -0.0347235
0 32.1341 -0.0290452
0 32.1847 -0.0288461
0 32.2349 -0.0284123
0 32.2846 -0.025304
0 32.3341 -0.0238146
0 32.3867 -0.028874
0 32.4404 -0.0290562
0 32.4931 -0.030338
0 32.546 -0.0290578
0 32.5991 -0.0322334
0 32.6545 -0.032979
0 32.7073 -0.0351538
0 32.7633 -0.0319507
0 32.8159 -0.0239985
0 32.8691 -0.0259336
0 32.9231 -0.0293104
0 32.9762 -0.0280318
0 33.0292 -0.0291608
0 33.0841 -0.0325062
0 33.1379 -0.0304367
0 33.1914 -0.0295118
0 33.245 -0.0289781
0 33.2977 -0.0304596
0 33.3562 -0.0300667
0 33.4141 -0.0268319
0 33.4736 -0.0296435
0 33.5235 -0.0328081
0 33.5825 -0.0325627
0 33.6421 -0.0291671
0 33.7002 -0.0257092
0 33.7586 -0.0277532
0 33.8181 -0.0302596
0 33.8764 -0.0316098
0 33.9254 -0.0311043
0 33.9744 -0.0320771
0 34.0235 -0.0320017
0 34.073 -0.0328091
0 34.1223 -0.0300498
0 34.1818 -0.0323973
0 34.2408 -0.0304759
0 34.2899 -0.026469
0 34.3383 -0.0216849
0 34.3866 -0.0245829
0 34.4344 -0.0285856
0 34.4929 -0.0351453
0 34.5513 -0.0311896
0 34.6107 -0.0308476
0 34.6709 -0.0299659
0 34.7285 -0.0323489
0 34.7867 -0.0319703
0 34.8479 -0.0359317
0 34.906 -0.0345349
0 34.9653 -0.0391913
0 35.0236 -0.0324077
0 35.0813 -0.0351823
0 35.1298 -0.0301115
0 35.1791 -0.0309005
0 35.2374 -0.0292321
0 35.2957 -0.0247017
0 35.3534 -0.028455
0 35.4114 -0.0319041
0 35.4696 -0.0313819
0 35.5278 -0.0313046
0 35.586 -0.029418
0 35.644 -0.0255475
0 35.7027 -0.0281104
0 35.7611 -0.0259625
0 35.8213 -0.0246993
0 35.8793 -0.0263462
0 35.9276 -0.0254847
0 35.9761 -0.0249033
0 36.034 -0.031677
0 36.0913 -0.0353519
0 36.1441 -0.0325399
0 36.1978 -0.0265971
0 36.2504 -0.0281406
0 36.3004 -0.0267388
0 36.3509 -0.0324216
0 36.4009 -0.0359899
0 36.4513 -0.0302291
0 36.5022 -0.0298153
0 36.5533 -0.0254802
0 36.6033 -0.0298857
0 36.653 -0.0297096
0 36.7023 -0.0287363
0 36.7539 -0.0279713
0 36.8034 -0.0277762
0 36.8531 -0.029041
0 36.9023 -0.0256648
0 36.9516 -0.0233062
0 37.0008 -0.0233272
0 37.0505 -0.0258623
0 37.1001 -0.0277595
0 37.1502 -0.0270441
0 37.203 -0.0278054
0 37.2573 -0.0254036
0 37.3105 -0.0288712
0 37.3636 -0.0259975
0 37.4165 -0.0246242
0 37.4696 -0.0252438
0 37.5224 -0.0241294
0 37.5758 -0.0234394
0 37.629 -0.0269203
0 37.6831 -0.0270431
0 37.7359 -0.0287516
0 37.7889 -0.0270057
0 37.842 -0.0252444
0 37.8958 -0.0243208
0 37.9491 -0.0287895
0 38.0024 -0.0278838
0 38.0555 -0.0287772
0 38.1108 -0.0300201
0 38.1646 -0.0290432
0 38.2142 -0.0301787
0 38.2641 -0.0275625
0 38.3135 -0.0256876
0 38.3645 -0.02428
0 38.4146 -0.0288162
0 38.4655 -0.0284357
0 38.5154 -0.0307837
0 38.5651 -0.0311612
0 38.6154 -0.0305573
0 38.6655 -0.0264195
0 38.7171 -0.0287327
0 38.7663 -0.0293017
0 38.8153 -0.0319918
0 38.865 -0.0324318
0 38.9184 -0.0318296
0 38.9687 -0.0297435
0 39.0194 -0.02606
0 39.0717 -0.0246479
0 39.122 -0.0223628
0 39.1755 -0.0251883
0 39.2297 -0.026675
0 39.2842 -0.030265
0 39.3387 -0.0276485
0 39.3877 -0.0252293
0 39.4378 -0.0273027
0 39.4888 -0.0296983
0 39.538 -0.0288985
0 39.5883 -0.027297
0 39.6375 -0.0265224
0 39.6886 -0.0231174
0 39.7379 -0.0237267
0 39.7877 -0.0262698
0 39.8374 -0.0262652
0 39.8871 -0.0248334
0 39.9371 -0.0239542
0 39.9862 -0.0291404
0 40.0395 -0.0338742
0 40.0931 -0.0291167
0 40.1466 -0.0222483
0 40.2027 -0.024054
0 40.261 -0.0303229
0 40.3186 -0.0335416
0 40.3765 -0.0306799
0 40.4338 -0.0295764
0 40.4916 -0.0261863
0 40.5495 -0.0238449
0 40.6072 -0.0246342
0 40.6664 -0.0283007
0 40.7236 -0.0346574
0 40.7823 -0.0300305
0 40.84 -0.0290749
0 40.8981 -0.0292814
0 40.9559 -0.0280216
0 41.0137 -0.0246108
0 41.0718 -0.0261442
0 41.1219 -0.0269861
0 41.1701 -0.0304036
0 41.2181 -0.0329289
0 41.2664 -0.0292976
0 41.3145 -0.0255935
0 41.3624 -0.0282203
0 41.4107 -0.0285117
0 41.4591 -0.023896
0 41.5075 -0.0272773
0 41.5555 -0.0300165
0 41.6147 -0.0320285
0 41.6725 -0.029066
0 41.7309 -0.0262141
0 41.7887 -0.0304388
0 41.8475 -0.0303768
0 41.9059 -0.0269587
0 41.965 -0.0304731
0 42.024 -0.0314613
0 42.0827 -0.026563
0 42.1322 -0.0280517
0 42.1915 -0.0262726
0 42.2515 -0.0259978
0 42.3095 -0.0274662
0 42.3644 -0.027293
0 42.4173 -0.0291631
0 42.4735 -0.030964
0 42.5327 -0.0297959
0 42.5907 -0.0316045
0 42.6483 -0.0323829
0 42.6968 -0.0289476
0 42.7452 -0.0250654
0 42.7934 -0.0276514
0 42.8412 -0.0321015
0 42.8894 -0.0299032
0 42.9372 -0.0318216
0 42.9854 -0.0293908
0 43.0337 -0.0290356
0 43.0824 -0.0305438
0 43.1307 -0.0302705
0 43.1786 -0.031532
0 43.2275 -0.0322817
0 43.2753 -0.0325867
0 43.3235 -0.0369903
0 43.372 -0.0327777
0 43.4208 -0.030223
0 43.4687 -0.0254456
0 43.5175 -0.0212514
0 43.5658 -0.0266931
0 43.6139 -0.0271944
0 43.6633 -0.0331419
0 43.7128 -0.0328178
0 43.7614 -0.0344471
0 43.81 -0.0325988
0 43.8597 -0.0291047
0 43.92 -0.0309569
0 43.9806 -0.0343289
0 44.0398 -0.036627
0 44.0965 -0.0341907
0 44.1487 -0.0353095
0 44.1991 -0.0342004
0 44.2525 -0.0340109
0 44.3055 -0.0345191
0 44.3596 -0.0372294
0 44.4123 -0.0361881
0 44.4669 -0.0354833
0 44.5201 -0.0322725
0 44.5738 -0.0337128
0 44.6271 -0.0367896
0 44.6755 -0.0335852
0 44.7251 -0.0327551
0 44.784 -0.0283106
10 0 0.206064
10 0.0467758 0.214559
10 0.0944529 0.21014
10 0.14194 0.20714
10 0.194878 0.210276
10 0.245312 0.209605
10 0.297685 0.2097
10 0.348557 0.208219
10 0.39967 0.205578
10 0.44973 0.209893
10 0.500857 0.207311
10 0.548205 0.206091
10 0.59648 0.204473
10 0.643544 0.204528
10 0.694658 0.205333
10 0.745 0.210877
10 0.793777 0.208593
10 0.843609 0.208471
10 0.894296 0.205657
10 0.945702 0.205125
10 0.996482 0.204372
10 1.04894 0.201996
10 1.10106 0.202962
10 1.1524 0.201217
10 1.20354 0.207637
10 1.25501 0.207267
10 1.30638 0.208658
10 1.35677 0.210704
10 1.40704 0.208259
10 1.45783 0.203458
10 1.51161 0.207808
10 1.55914 0.211013
10 1.60642 0.211259
10 1.65701 0.207499
10 1.70808 0.203867
10 1.75876 0.196707
10 1.80998 0.205365
10 1.85795 0.20611
10 1.90564 0.209035
10 1.95486 0.209256
10 2.00242 0.20761
10 2.04933 0.209437
10 2.10079 0.205433
10 2.15105 0.203818
10 2.20165 0.206157
10 2.25204 0.201188
10 2.30293 0.204214
10 2.35298 0.206839
10 2.40022 0.206231
10 2.44712 0.204242
10 2.49423 0.207593
10 2.54233 0.206055
10 2.58937 0.20249
10 2.63794 0.200438
10 2.68479 0.205296
10 2.7332 0.205651
10 2.78046 0.202496
10 2.82826 0.206646
10 2.8777 0.208645
10 2.92485 0.20357
10 2.97388 0.205151
10 3.02176 0.211767
10 3.06976 0.20595
10 3.11723 0.206418
10 3.16459 0.209223
10 3.21266 0.211403
10 3.26291 0.208675
10 3.31111 0.20692
10 3.35844 0.207704
10 3.40986 0.208561
10 3.46706 0.206294
10 3.52205 0.206696
10 3.57771 0.205543
10 3.63547 0.207325
10 3.69107 0.207759
10 3.74631 0.208352
10 3.80344 0.209968
10 3.85848 0.208072
10 3.9135 0.206645
10 3.96873 0.210403
10 4.02417 0.208705
10 4.07748 0.207289
10 4.12511 0.209473
10 4.17227 0.207054
10 4.22035 0.20791
10 4.26754 0.205513
10 4.32236 0.205474
10 4.37786 0.205655
10 4.43335 0.201964
10 4.48891 0.208076
10 4.54449 0.208545
10 4.60039 0.205386
10 4.65534 0.207349
10 4.71119 0.210787
10 4.76724 0.208983
10 4.82388 0.212202
10 4.8788 0.206407
10 4.93332 0.207352
10 4.98823 0.207956
10 5.04386 0.206701
10 5.09459 0.206684
10 5.14195 0.202981
10 5.19 0.208834
10 5.2388 0.211462
10 5.28639 0.209085
10 5.33261 0.211023
10 5.37959 0.207467
10 5.4387 0.205427
10 5.49449 0.201753
10 5.54985 0.207551
10 5.60537 0.204773
10 5.66159 0.207779
10 5.71722 0.208639
10 5.77388 0.201399
10 5.83141 0.201809
10 5.88682 0.201831
10 5.94204 0.20226
10 5.99815 0.210765
10 6.05323 0.211722
10 6.10391 0.212063
10 6.15407 0.202991
10 6.20978 0.202125
10 6.25948 0.206372
10 6.30679 0.207965
10 6.35411 0.202733
10 6.40103 0.202364
10 6.45678 0.201884
10 6.51259 0.204503
10 6.56788 0.210383
10 6.62341 0.210024
10 6.67988 0.210741
10 6.73635 0.208553
10 6.79342 0.207534
10 6.84875 0.20111
10 6.90416 0.210208
10 6.95895 0.20693
10 7.01461 0.212718
10 7.06961 0.210578
10 7.11682 0.205698
10 7.16454 0.200047
10 7.21323 0.1983
10 7.26109 0.206259
10 7.30854 0.207371
10 7.35576 0.209385
10 7.40476 0.211956
10 7.45228 0.209571
10 7.50658 0.207778
10 7.56189 0.207864
10 7.61757 0.212469
10 7.6764 0.213743
10 7.73179 0.202254
10 7.78761 0.202931
10 7.84309 0.200607
10 7.90049 0.203751
10 7.94873 0.208279
10 7.9957 0.210678
10 8.04334 0.211252
10 8.09175 0.209983
10 8.14047 0.202585
10 8.18736 0.206868
10 8.23869 0.203975
10 8.2902 0.203865
10 8.34224 0.208391
10 8.39334 0.21089
10 8.44443 0.203877
10 8.49175 0.204323
10 8.54029 0.206401
10 8.58918 0.212791
10 8.63661 0.21187
10 8.68405 0.206909
10 8.73155 0.208336
10 8.77858 0.20797
10 8.82596 0.207536
10 8.87571 0.208739
10 8.92242 0.208264
10 8.97103 0.207032
10 9.02036 0.208656
10 9.06729 0.208657
10 9.11899 0.20676
10 9.16982 0.207149
10 9.22096 0.207375
10 9.27259 0.213978
10 9.32523 0.212895
10 9.37641 0.210958
10 9.42787 0.206067
10 9.47887 0.205768
10 9.52967 0.207596
10 9.5816 0.212591
10 9.63275 0.213891
10 9.68801 0.214587
10 9.7441 0.218007
10 9.79982 0.212073
10 9.85494 0.20468
10 9.91035 0.204236
10 9.96596 0.209625
10 10.0215 0.210081
10 10.0758 0.209444
10 10.1268 0.20484
10 10.174 0.208896
10 10.2205 0.205153
10 10.276 0.21465
10 10.3315 0.21274
10 10.3873 0.205036
10 10.443 0.201592
10 10.4986 0.202896
10 10.5551 0.20123
10 10.6108 0.206615
10 10.6672 0.206528
10 10.7228 0.205217
10 10.778 0.205191
10 10.8345 0.204598
10 10.8895 0.202009
10 10.9454 0.20267
10 11.0014 0.203548
10 11.0573 0.211376
10 11.1133 0.208111
10 11.1699 0.208034
10 11.2242 0.202751
10 11.2797 0.203892
10 11.335 0.210698
10 11.3917 0.212769
10 11.449 0.20849
10 11.5046 0.207209
10 11.5604 0.20773
10 11.616 0.204641
10 11.671 0.202672
10 11.7268 0.204473
10 11.7838 0.208401
10 11.8397 0.206118
10 11.8951 0.204741
10 11.951 0.203013
10 12.0064 0.204179
10 12.0621 0.204793
10 12.1178 0.202878
10 12.173 0.205571
10 12.2283 0.208434
10 12.279 0.210549
10 12.3269 0.207638
10 12.3749 0.208655
10 12.4219 0.211736
10 12.4691 0.206239
10 12.5178 0.205095
10 12.5657 0.207861
10 12.6134 0.204719
10 12.6619 0.204303
10 12.7105 0.208777
10 12.7586 0.205431
10 12.8062 0.200338
10 12.8543 0.203555
10 12.9016 0.207144
10 12.949 0.206709
10 12.9968 0.206797
10 13.0451 0.209929
10 13.0929 0.208776
10 13.1415 0.205153
10 13.1895 0.208515
10 13.2365 0.212474
10 13.2839 0.209455
10 13.3311 0.20997
10 13.3795 0.206433
10 13.4271 0.20629
10 13.4748 0.203675
10 13.5233 0.203322
10 13.5724 0.205067
10 13.6201 0.205655
10 13.6693 0.209018
10 13.7152 0.212222
10 13.7639 0.209487
10 13.8114 0.211428
10 13.8591 0.206033
10 13.907 0.2047
10 13.9547 0.201505
10 14.0022 0.201926
10 14.0498 0.209558
10 14.0974 0.211235
10 14.1449 0.207831
10 14.193 0.203417
10 14.2409 0.20404
10 14.2891 0.202141
10 14.3365 0.208866
10 14.384 0.20963
10 14.4313 0.211554
10 14.4789 0.208443
10 14.5269 0.206904
10 14.5744 0.207767
10 14.6223 0.206995
10 14.6696 0.205744
10 14.7172 0.200399
10 14.765 0.19949
10 14.8125 0.207592
10 14.8608 0.208413
10 14.9087 0.20605
10 14.9565 0.203367
10 15.0038 0.207581
10 15.0508 0.209271
10 15.0979 0.20708
10 15.1451 0.204489
10 15.193 0.207066
10 15.2407 0.202087
10 15.2872 0.204987
10 15.3343 0.206561
10 15.3821 0.212701
10 15.4299 0.211416
10 15.4794 0.209579
10 15.5264 0.202562
10 15.5752 0.201875
10 15.632 0.209474
10 15.6871 0.207668
10 15.7429 0.205661
10 15.7986 0.204966
10 15.8545 0.206133
10 15.9104 0.208565
10 15.9658 0.208671
10 16.0208 0.215358
10 16.075 0.207555
10 16.1232 0.208749
10 16.1714 0.201851
10 16.2194 0.205708
10 16.2684 0.20861
10 16.3164 0.211993
10 16.3642 0.210534
10 16.4119 0.207963
10 16.4593 0.209347
10 16.5077 0.208893
10 16.5547 0.205648
10 16.6025 0.212644
10 16.651 0.212429
10 16.6994 0.20524
10 16.7473 0.206786
10 16.7938 0.208359
10 16.8409 0.208405
10 16.889 0.205626
10 16.9358 0.204646
10 16.9835 0.210673
10 17.0325 0.206927
10 17.08 0.210805
10 17.1274 0.213807
10 17.1792 0.214832
10 17.23 0.213371
10 17.2781 0.214199
10 17.3257 0.210424
10 17.3737 0.211787
10 17.4215 0.206706
10 17.4693 0.204365
10 17.5166 0.202815
10 17.5639 0.207188
10 17.6116 0.209047
10 17.6593 0.211896
10 17.7129 0.214176
10 17.7609 0.212176
10 17.8098 0.212727
10 17.8582 0.210201
10 17.9064 0.201564
10 17.9547 0.207852
10 18.0034 0.207389
10 18.0511 0.210843
10 18.0983 0.20811
10 18.1492 0.208455
10 18.1999 0.204963
10 18.2516 0.203988
10 18.3016 0.206219
10 18.3527 0.20678
10 18.4042 0.201715
10 18.4598 0.207317
10 18.5167 0.210431
10 18.5722 0.212011
10 18.6281 0.210347
10 18.6747 0.208838
10 18.7211 0.206748
10 18.7673 0.205948
10 18.8163 0.20342
10 18.8633 0.204745
10 18.91 0.200803
10 18.9563 0.204008
10 19.0027 0.203071
10 19.0486 0.209571
10 19.0959 0.208325
10 19.1455 0.206531
10 19.1917 0.204665
10 19.2382 0.209182
10 19.2901 0.207507
10 19.3415 0.207542
10 19.3923 0.204083
10 19.4431 0.200789
10 19.4944 0.203746
10 19.5458 0.207284
10 19.5962 0.205784
10 19.6469 0.208794
10 19.698 0.211417
10 19.7513 0.21279
10 19.7981 0.21149
10 19.846 0.213036
10 19.8948 0.210916
10 19.9425 0.207233
10 19.9912 0.202498
10 20.0391 0.199709
10 20.0894 0.204612
10 20.1364 0.200561
10 20.1881 0.199148
10 20.2388 0.204789
10 20.2902 0.210096
10 20.3419 0.204821
10 20.3948 0.208094
10 20.4452 0.20851
10 20.4956 0.209709
10 20.5475 0.210652
10 20.5996 0.207538
10 20.6516 0.209267
10 20.7026 0.207531
10 20.7535 0.203669
10 20.8052 0.207844
10 20.8574 0.207607
10 20.9097 0.207506
10 20.9571 0.207122
10 21.0059 0.208376
10 21.0558 0.209405
10 21.104 0.206429
10 21.1517 0.208324
10 21.1985 0.20472
10 21.2488 0.203762
10 21.2995 0.207047
10 21.3483 0.207442
10 21.3955 0.20612
10 21.4441 0.209473
10 21.4916 0.205837
10 21.5392 0.208129
10 21.5876 0.209136
10 21.6432 0.209068
10 21.7006 0.205304
10 21.7493 0.202704
10 21.8054 0.205486
10 21.8627 0.206013
10 21.9181 0.209521
10 21.9744 0.207957
10 22.03 0.204984
10 22.0866 0.205158
10 22.1431 0.203914
10 22.1986 0.208899
10 22.2547 0.211566
10 22.3099 0.212838
10 22.3649 0.207521
10 22.4207 0.203211
10 22.4772 0.20603
10 22.5341 0.204557
10 22.5898 0.207992
10 22.6454 0.211555
10 22.6932 0.210503
10 22.7414 0.206138
10 22.7889 0.208881
10 22.8363 0.211875
10 22.8843 0.210451
10 22.9357 0.2064
10 22.9873 0.206058
10 23.0381 0.204999
10 23.0888 0.201423
10 23.1475 0.207465
10 23.2033 0.208846
10 23.2587 0.204113
10 23.3138 0.209426
10 23.3695 0.208601
10 23.4252 0.209069
10 23.4801 0.213348
10 23.5282 0.20808
10 23.5756 0.208718
10 23.622 0.208365
10 23.6684 0.217154
10 23.7149 0.214444
10 23.7615 0.210373
10 23.8085 0.203628
10 23.857 0.205222
10 23.9033 0.207606
10 23.9493 0.213408
10 23.9966 0.214536
10 24.0428 0.21112
10 24.0899 0.207599
10 24.1383 0.205031
10 24.1849 0.20732
10 24.2317 0.209496
10 24.2827 0.209298
10 24.3362 0.210734
10 24.3871 0.208991
10 24.4387 0.203752
10 24.4948 0.20589
10 24.5507 0.205928
10 24.607 0.208927
10 24.663 0.2093
10 24.719 0.210813
10 24.7765 0.212933
10 24.8331 0.210609
10 24.8893 0.210984
10 24.9457 0.211895
10 25.0017 0.211602
10 25.0576 0.209023
10 25.1072 0.211953
10 25.1559 0.210296
10 25.2036 0.214684
10 25.252 0.204463
10 25.3013 0.207617
10 25.3487 0.208107
10 25.3973 0.205701
10 25.4447 0.208676
10 25.4932 0.207236
10 25.541 0.209639
10 25.5893 0.204732
10 25.6384 0.205725
10 25.6866 0.211235
10 25.7351 0.206781
10 25.7839 0.206545
10 25.8327 0.203501
10 25.8815 0.207062
10 25.9295 0.206603
10 25.9792 0.209576
10 26.0286 0.216366
