theta time VICON_theta
-10 3.04001 -0.148836
-10 3.04499 -0.148906
-10 3.06335 -0.148933
-10 3.06336 -0.148933
-10 3.06495 -0.148882
-10 3.06995 -0.148768
-10 3.07498 -0.148804
-10 3.07995 -0.148763
-10 3.09805 -0.149027
-10 3.09807 -0.149027
-10 3.09995 -0.148914
-10 3.10496 -0.149014
-10 3.10994 -0.149034
-10 3.11495 -0.148982
-10 3.11997 -0.148957
-10 3.12497 -0.148901
-10 3.13003 -0.14886
-10 3.14687 -0.149053
-10 3.14688 -0.149053
-10 3.15003 -0.148901
-10 3.15501 -0.149081
-10 3.15999 -0.148996
-10 3.16508 -0.148961
-10 3.16996 -0.149125
-10 3.17495 -0.14909
-10 3.17995 -0.148961
-10 3.18504 -0.149098
-10 3.19 -0.149077
-10 3.19497 -0.148998
-10 3.19996 -0.148987
-10 3.20496 -0.148994
-10 3.20996 -0.148958
-10 3.21496 -0.149133
-10 3.21997 -0.149064
-10 3.22502 -0.148951
-10 3.22998 -0.149111
-10 3.23499 -0.148957
-10 3.23997 -0.148945
-10 3.24501 -0.148975
-10 3.25002 -0.148953
-10 3.255 -0.1489
-10 3.25999 -0.148987
-10 3.265 -0.148962
-10 3.26997 -0.149005
-10 3.27496 -0.148997
-10 3.27999 -0.149024
-10 3.28499 -0.149026
-10 3.28998 -0.148812
-10 3.29498 -0.148819
-10 3.31357 -0.148887
-10 3.31358 -0.148887
-10 3.31496 -0.148894
-10 3.31998 -0.148909
-10 3.32501 -0.148905
-10 3.32994 -0.149018
-10 3.34808 -0.148835
-10 3.34809 -0.148835
-10 3.34996 -0.148804
-10 3.35494 -0.14875
-10 3.35994 -0.148738
-10 3.36494 -0.149014
-10 3.36999 -0.148789
-10 3.37499 -0.148872
-10 3.38009 -0.148861
-10 3.38508 -0.148865
-10 3.39002 -0.148942
-10 3.39499 -0.148882
-10 3.40002 -0.148879
-10 3.40503 -0.148888
-10 3.41009 -0.149051
-10 3.41503 -0.148957
-10 3.42106 -0.148984
-10 3.42512 -0.148962
-10 3.42996 -0.148882
-10 3.43498 -0.149015
-10 3.43996 -0.149017
-10 3.44496 -0.148996
-10 3.44995 -0.149008
-10 3.45497 -0.148995
-10 3.46004 -0.149001
-10 3.465 -0.149028
-10 3.47 -0.148959
-10 3.47503 -0.149109
-10 3.48002 -0.148938
-10 3.48503 -0.149067
-10 3.48998 -0.148996
-10 3.49503 -0.149135
-10 3.51486 -0.14909
-10 3.51487 -0.14909
-10 3.51498 -0.149046
-10 3.51995 -0.148996
-10 3.52501 -0.149087
-10 3.52995 -0.149022
-10 3.53496 -0.148928
-10 3.53995 -0.149034
-10 3.545 -0.148973
-10 3.54995 -0.14891
-10 3.55497 -0.148895
-10 3.55996 -0.148997
-10 3.56496 -0.148946
-10 3.56995 -0.1489
-10 3.57494 -0.149013
-10 3.57997 -0.148927
-10 3.59828 -0.148808
-10 3.59829 -0.148808
-10 3.59995 -0.148844
-10 3.60497 -0.148934
-10 3.60995 -0.148858
-10 3.61496 -0.148886
-10 3.61995 -0.148834
-10 3.625 -0.148892
-10 3.62996 -0.148872
-10 3.64699 -0.148888
-10 3.647 -0.148888
-10 3.64997 -0.14887
-10 3.65499 -0.148802
-10 3.65997 -0.148939
-10 3.66496 -0.148804
-10 3.66996 -0.148836
-10 3.67495 -0.148943
-10 3.67996 -0.149068
-10 3.68498 -0.148894
-10 3.68999 -0.14899
-10 3.695 -0.148916
-10 3.69997 -0.148891
-10 3.705 -0.148986
-10 3.71003 -0.148974
-10 3.71499 -0.148966
-10 3.71998 -0.148977
-10 3.72501 -0.14897
-10 3.72996 -0.148914
-10 3.73498 -0.149155
-10 3.73997 -0.148982
-10 3.74498 -0.14899
-10 3.74998 -0.149049
-10 3.75497 -0.149007
-10 3.75997 -0.149064
-10 3.76498 -0.149032
-10 3.76995 -0.149032
-10 3.77495 -0.14918
-10 3.77997 -0.149029
-10 3.78497 -0.149077
-10 3.78994 -0.149052
-10 3.79497 -0.148962
-10 3.79996 -0.149143
-10 3.80495 -0.148997
-10 3.80995 -0.148975
-10 3.81496 -0.148972
-10 3.81996 -0.149057
-10 3.82499 -0.149104
-10 3.82995 -0.149028
-10 3.83502 -0.148996
-10 3.83994 -0.148909
-10 3.84504 -0.148852
-10 3.84998 -0.148979
-10 3.85497 -0.149015
-10 3.85996 -0.148907
-10 3.86499 -0.149111
-10 3.8701 -0.149064
-10 3.87498 -0.149054
-10 3.87996 -0.148926
-10 3.88497 -0.148856
-10 3.88996 -0.148968
-10 3.89498 -0.148899
-10 3.89997 -0.148878
-10 3.90499 -0.14892
-10 3.90996 -0.148893
-10 3.91496 -0.14887
-10 3.91997 -0.148886
-10 3.925 -0.148912
-10 3.92999 -0.148894
-10 3.93495 -0.148958
-10 3.93995 -0.148897
-10 3.94497 -0.148888
-10 3.94998 -0.148857
-10 3.95495 -0.148795
-10 3.95995 -0.148924
-10 3.96517 -0.148786
-10 3.96997 -0.148878
-10 3.97495 -0.14906
-10 3.98014 -0.148915
-10 3.99846 -0.148917
-10 3.99847 -0.148917
-10 3.99996 -0.148935
-10 4.00497 -0.148952
-10 4.00995 -0.148828
-10 4.01496 -0.148919
-10 4.01998 -0.148866
-10 4.02502 -0.148919
-10 4.03001 -0.149068
-10 4.04728 -0.149035
-10 4.04729 -0.149035
-10 4.05001 -0.149072
-10 4.05507 -0.149013
-10 4.06 -0.149051
-10 4.06505 -0.148874
-10 4.07001 -0.149055
-10 4.07499 -0.149028
-10 4.07997 -0.1491
-10 4.08499 -0.149059
-10 4.09121 -0.149036
-10 4.095 -0.149038
-10 4.09996 -0.149084
-10 4.10496 -0.149035
-10 4.10998 -0.149153
-10 4.115 -0.149048
-10 4.11996 -0.149073
-10 4.125 -0.149068
-10 4.12995 -0.148924
-10 4.13496 -0.149008
-10 4.13995 -0.148955
-10 4.145 -0.148943
-10 4.16525 -0.149128
-10 4.16526 -0.149128
-10 4.17002 -0.14904
-10 4.17502 -0.148945
-10 4.18 -0.148878
-10 4.18506 -0.14892
-10 4.19002 -0.148916
-10 4.19501 -0.148837
-10 4.21394 -0.148874
-10 4.21395 -0.148874
-10 4.21498 -0.14888
-10 4.21996 -0.148877
-10 4.22501 -0.148923
-10 4.22995 -0.148914
-10 4.24856 -0.149019
-10 4.24858 -0.149019
-10 4.24997 -0.148857
-10 4.25497 -0.14885
-10 4.25998 -0.148871
-10 4.26499 -0.148826
-10 4.26996 -0.148845
-10 4.27498 -0.148735
-10 4.28005 -0.148882
-10 4.28506 -0.148895
-10 4.29005 -0.148946
-10 4.29499 -0.148851
-10 4.30004 -0.149012
-10 4.30503 -0.148988
-10 4.31008 -0.14896
-10 4.31507 -0.148927
-10 4.3306 -0.148983
-10 4.33061 -0.148983
-10 4.33495 -0.148923
-10 4.33998 -0.148946
-10 4.345 -0.14894
-10 4.36409 -0.148848
-10 4.36412 -0.148848
-10 4.36499 -0.148942
-10 4.36998 -0.14903
-10 4.37496 -0.148995
-10 4.37996 -0.149098
-10 4.38501 -0.148994
-10 4.38998 -0.14906
-10 4.39499 -0.149119
-10 4.39996 -0.149031
-10 4.405 -0.149079
-10 4.41 -0.149028
-10 4.41504 -0.148792
-10 4.43204 -0.149055
-10 4.43205 -0.149055
-10 4.43502 -0.149058
-10 4.44 -0.149058
-10 4.44506 -0.149112
-10 4.45071 -0.149061
-10 4.45499 -0.149103
-10 4.45997 -0.149005
-10 4.46498 -0.149003
-10 4.48073 -0.148865
-10 4.48074 -0.148865
-10 4.48498 -0.148957
-10 4.48996 -0.148979
-10 4.49497 -0.149009
-10 4.51529 -0.149082
-10 4.51531 -0.149082
-10 4.51995 -0.149082
-10 4.52498 -0.148971
-10 4.52995 -0.148874
-10 4.53497 -0.148872
-10 4.53995 -0.148852
-10 4.54498 -0.148785
-10 4.55007 -0.14889
-10 4.55503 -0.148956
-10 4.56077 -0.148899
-10 4.56503 -0.148933
-10 4.57002 -0.14886
-10 4.57499 -0.14899
-10 4.58001 -0.148957
-10 4.58504 -0.148909
-10 4.58996 -0.148863
-10 4.59498 -0.148934
-10 4.60002 -0.148851
-10 4.61544 -0.148691
-10 4.61545 -0.148691
-10 4.61999 -0.148774
-10 4.62497 -0.14896
-10 4.62998 -0.149044
-10 4.63496 -0.14889
-10 4.63995 -0.148867
-10 4.64496 -0.148911
-10 4.64997 -0.148885
-10 4.65499 -0.148952
-10 4.65997 -0.149058
-10 4.66497 -0.148812
-10 4.66994 -0.148941
-10 4.67494 -0.148954
-10 4.67994 -0.148944
-10 4.68498 -0.148957
-10 4.68999 -0.148972
-10 4.69512 -0.148997
-10 4.70001 -0.148915
-10 4.70502 -0.149001
-10 4.71 -0.149059
-10 4.71502 -0.149098
-10 4.72008 -0.14899
-10 4.72508 -0.149121
-10 4.72999 -0.148978
-10 4.73499 -0.14906
-10 4.73995 -0.149024
-10 4.74495 -0.148963
-10 4.75 -0.148921
-10 4.75498 -0.14908
-10 4.76028 -0.148905
-10 4.765 -0.148914
-10 4.76998 -0.149044
-10 4.77497 -0.148984
-10 4.77997 -0.149005
-10 4.78504 -0.14908
-10 4.78998 -0.149119
-10 4.79502 -0.148986
-10 4.79999 -0.148953
-10 4.80505 -0.149016
-10 4.81005 -0.148996
-10 4.81501 -0.148996
-10 4.83089 -0.148954
-10 4.83091 -0.148954
-10 4.83504 -0.149001
-10 4.84 -0.148955
-10 4.84503 -0.148923
-10 4.85051 -0.148887
-10 4.85499 -0.149004
-10 4.86008 -0.148906
-10 4.86507 -0.148966
-10 4.87003 -0.148968
-10 4.87499 -0.148919
-10 4.87997 -0.148896
-10 4.88502 -0.148937
-10 4.89133 -0.148859
-10 4.895 -0.148846
-10 4.9 -0.148903
-10 4.90501 -0.148934
-10 4.90996 -0.148814
-10 4.91498 -0.148933
-10 4.92114 -0.148751
-10 4.92505 -0.148864
-10 4.93001 -0.148867
-10 4.93502 -0.148799
-10 4.94001 -0.148771
-10 4.94506 -0.148855
-10 4.95005 -0.148811
-10 4.95498 -0.148905
-10 4.95998 -0.148827
-10 4.96495 -0.148929
-10 4.96998 -0.14888
-10 4.97499 -0.14883
-10 4.97995 -0.14888
-10 4.98496 -0.148963
-10 4.98999 -0.148896
-10 4.995 -0.148975
-10 5.01433 -0.148964
-10 5.01434 -0.148964
-10 5.01497 -0.148924
-10 5.01998 -0.148916
-10 5.02501 -0.14901
-10 5.02997 -0.149024
-10 5.04886 -0.148988
-10 5.04892 -0.148988
-10 5.04997 -0.148995
-10 5.05496 -0.14895
-10 5.05997 -0.149046
-10 5.06496 -0.148955
-10 5.06996 -0.148968
-10 5.07499 -0.14902
-10 5.08001 -0.14906
-10 5.08512 -0.149013
-10 5.08998 -0.148997
-10 5.09503 -0.149062
-10 5.10005 -0.149116
-10 5.10508 -0.149157
-10 5.10996 -0.149031
-10 5.11496 -0.14908
-10 5.13233 -0.149068
-10 5.13234 -0.149068
-10 5.13496 -0.148992
-10 5.13995 -0.148954
-10 5.14495 -0.148996
-10 5.14995 -0.148923
-10 5.15495 -0.149007
-10 5.16 -0.149041
-10 5.16495 -0.148983
-10 5.18104 -0.149005
-10 5.18105 -0.149005
-10 5.18497 -0.148841
-10 5.1905 -0.149013
-10 5.19497 -0.148934
-10 5.20008 -0.149054
-10 5.20496 -0.149004
-10 5.20995 -0.149046
-10 5.21495 -0.148756
-10 5.21998 -0.1489
-10 5.225 -0.148799
-10 5.22996 -0.148981
-10 5.23497 -0.148924
-10 5.23996 -0.148918
-10 5.24504 -0.148895
-10 5.2501 -0.148857
-10 5.25561 -0.148867
-10 5.2601 -0.148867
-10 5.26549 -0.148882
-10 5.27 -0.148924
-10 5.27501 -0.148926
-10 5.28 -0.148925
-10 5.2851 -0.148806
-10 5.29097 -0.148858
-10 5.29555 -0.148925
-10 5.3 -0.148866
-10 5.30497 -0.148869
-10 5.30996 -0.148859
-10 5.31515 -0.148982
-10 5.33108 -0.148926
-10 5.33109 -0.148926
-10 5.33495 -0.148903
-10 5.33996 -0.148821
-10 5.34498 -0.148858
-10 5.35 -0.148929
-10 5.36445 -0.148905
-10 5.36447 -0.148905
-10 5.36498 -0.148985
-10 5.36998 -0.14899
-10 5.37495 -0.149069
-10 5.37998 -0.149005
-10 5.39897 -0.149025
-10 5.39899 -0.149025
-10 5.40004 -0.148968
-10 5.40498 -0.149022
-10 5.40995 -0.148858
-10 5.41508 -0.149012
-10 5.41995 -0.149046
-10 5.425 -0.149008
-10 5.42996 -0.149061
-10 5.44897 -0.149151
-10 5.44898 -0.149151
-10 5.45 -0.148997
-10 5.45499 -0.149142
-10 5.4602 -0.149043
-10 5.46514 -0.148915
-10 5.46995 -0.149032
-10 5.47494 -0.148948
-10 5.47995 -0.148985
-10 5.48497 -0.149077
-10 5.48998 -0.149033
-10 5.49496 -0.148911
-10 5.49999 -0.148926
-10 5.50498 -0.148924
-10 5.50997 -0.14896
-10 5.51502 -0.148859
-10 5.52004 -0.148928
-10 5.52505 -0.149013
-10 5.53 -0.148981
-10 5.53504 -0.14899
-10 5.54001 -0.148902
-10 5.54502 -0.148867
-10 5.55001 -0.148886
-10 5.55498 -0.148925
-10 5.55996 -0.148894
-10 5.56503 -0.148967
-10 5.57 -0.148776
-10 5.57498 -0.148804
-10 5.57996 -0.14889
-10 5.58496 -0.148748
-10 5.58995 -0.148968
-10 5.59503 -0.14888
-10 5.60006 -0.148934
-10 5.60495 -0.148815
-10 5.60996 -0.148956
-10 5.61495 -0.148765
-10 5.61996 -0.148882
-10 5.62499 -0.148899
-10 5.62996 -0.148898
-10 5.63497 -0.148793
-10 5.63995 -0.148767
-10 5.64497 -0.148826
-10 5.65 -0.148885
-10 5.655 -0.148865
-10 5.66033 -0.14893
-10 5.665 -0.149004
-10 5.67 -0.148863
-10 5.675 -0.148873
-10 5.67998 -0.148695
-10 5.685 -0.148895
-10 5.69003 -0.148798
-10 5.69501 -0.148963
-10 5.69999 -0.148906
-10 5.705 -0.148926
-10 5.70994 -0.148919
-10 5.71497 -0.149017
-10 5.71995 -0.14898
-10 5.72497 -0.148956
-10 5.72997 -0.149005
-10 5.73495 -0.148988
-10 5.73995 -0.148968
-10 5.74496 -0.149035
-10 5.74997 -0.149004
-10 5.755 -0.149043
-10 5.76059 -0.149007
-10 5.76506 -0.148881
-10 5.77006 -0.149038
-10 5.77502 -0.149008
-10 5.78005 -0.148965
-10 5.78504 -0.1489
-10 5.78998 -0.1489
-10 5.79499 -0.149001
-10 5.79996 -0.148978
-10 5.81467 -0.148959
-10 5.81468 -0.148959
-10 5.81498 -0.149026
-10 5.81996 -0.149069
-10 5.82501 -0.149023
-10 5.82998 -0.148982
-10 5.83496 -0.149066
-10 5.83996 -0.149055
-10 5.845 -0.148954
-10 5.84995 -0.148961
-10 5.85495 -0.149057
-10 5.86001 -0.148908
-10 5.86527 -0.149054
-10 5.86996 -0.148811
-10 5.87499 -0.148956
-10 5.8801 -0.148846
-10 5.88508 -0.148936
-10 5.89002 -0.149026
-10 5.89501 -0.149038
-10 5.90027 -0.148963
-10 5.90507 -0.148951
-10 5.91006 -0.148905
-10 5.91508 -0.14883
-10 5.93136 -0.148871
-10 5.93138 -0.148871
-10 5.935 -0.148762
-10 5.93995 -0.148797
-10 5.945 -0.148796
-10 5.94996 -0.148925
-10 5.96474 -0.148886
-10 5.96475 -0.148886
-10 5.9651 -0.148855
-10 5.96997 -0.148748
-10 5.97497 -0.148794
-10 5.97995 -0.148854
-10 5.98503 -0.148774
-10 5.99005 -0.148767
-10 5.995 -0.148764
-10 6.00009 -0.148825
-10 6.00501 -0.148745
-10 6.01005 -0.148859
-10 6.01501 -0.148934
-10 6.03273 -0.148934
-10 6.03274 -0.148934
-10 6.03499 -0.148822
-10 6.04003 -0.148826
-10 6.04504 -0.148835
-10 6.05003 -0.14888
-10 6.05496 -0.14894
-10 6.06001 -0.148936
-10 6.06502 -0.148964
-10 6.06997 -0.148892
-10 6.07496 -0.148967
-10 6.07995 -0.148974
-10 6.08499 -0.148926
-10 6.09003 -0.149078
-10 6.09509 -0.149055
-10 6.1001 -0.149159
-10 6.11613 -0.14904
-10 6.11614 -0.14904
-10 6.12004 -0.149035
-10 6.12502 -0.149063
-10 6.13003 -0.149031
-10 6.13505 -0.149008
-10 6.13996 -0.14904
-10 6.14498 -0.149081
-10 6.14995 -0.149049
-10 6.16484 -0.149029
-10 6.16486 -0.149029
-10 6.16501 -0.149085
-10 6.16993 -0.149113
-10 6.17495 -0.149062
-10 6.17995 -0.149076
-10 6.19947 -0.149069
-10 6.19949 -0.149069
-10 6.20002 -0.148949
-10 6.20502 -0.148862
-10 6.21 -0.148957
-10 6.21525 -0.148911
-10 6.21999 -0.148966
-10 6.22497 -0.149049
-10 6.23 -0.148914
-10 6.2482 -0.148907
-10 6.24821 -0.148907
-10 6.24997 -0.148906
-10 6.255 -0.148823
-10 6.26013 -0.148753
-10 6.26501 -0.148811
-10 6.28279 -0.148779
-10 6.28281 -0.148779
-10 6.28503 -0.148798
-10 6.28998 -0.14887
-10 6.295 -0.14876
-10 6.30001 -0.148797
-10 6.30508 -0.14879
-10 6.31002 -0.148852
-10 6.31497 -0.148746
-10 6.3328 -0.148824
-10 6.33282 -0.148824
-10 6.33502 -0.14878
-10 6.34002 -0.148898
-10 6.34502 -0.148779
-10 6.34999 -0.148939
-10 6.3662 -0.148854
-10 6.36621 -0.148854
-10 6.37002 -0.148823
-10 6.375 -0.148935
-10 6.38001 -0.148992
-10 6.38502 -0.148986
-10 6.39001 -0.14901
-10 6.39508 -0.149044
-10 6.39998 -0.149058
-10 6.405 -0.148997
-10 6.41001 -0.149136
-10 6.41501 -0.148967
-10 6.42002 -0.148971
-10 6.425 -0.149086
-10 6.43005 -0.149025
-10 6.43499 -0.149027
-10 6.43999 -0.149026
-10 6.44505 -0.149109
-10 6.44999 -0.149078
-10 6.45499 -0.149219
-10 6.46035 -0.14911
-10 6.46504 -0.149125
-10 6.47002 -0.149174
-10 6.47499 -0.149124
-10 6.48 -0.149113
-10 6.48503 -0.149186
-10 6.49034 -0.149174
-10 6.49498 -0.14918
-10 6.50032 -0.149087
-10 6.50501 -0.149082
-10 6.50999 -0.14911
-10 6.51501 -0.149022
-10 6.51998 -0.149053
-10 6.52505 -0.149041
-10 6.53007 -0.148935
-10 6.535 -0.148879
-10 6.54003 -0.149106
-10 6.54503 -0.148799
-10 6.54997 -0.149013
-10 6.55503 -0.148874
-10 6.56046 -0.148856
-10 6.56508 -0.148919
-10 6.57001 -0.14881
-10 6.575 -0.148799
-10 6.57999 -0.148709
-10 6.59856 -0.148784
-10 6.59857 -0.148784
-10 6.59997 -0.148763
-10 6.60501 -0.148822
-10 6.61 -0.148763
-10 6.61499 -0.148735
-10 6.633 -0.148765
-10 6.63302 -0.148765
-10 6.63501 -0.148679
-10 6.64 -0.148675
-10 6.64505 -0.148686
-10 6.65007 -0.148812
-10 6.65502 -0.148768
-10 6.66066 -0.148757
-10 6.66506 -0.148833
-10 6.67002 -0.148856
-10 6.67501 -0.148759
-10 6.68002 -0.148901
-10 6.68503 -0.148949
-10 6.68999 -0.148869
-10 6.69498 -0.148939
-10 6.69999 -0.148947
-10 6.70497 -0.148915
-10 6.70997 -0.148933
-10 6.71497 -0.149009
-10 6.72 -0.149057
-10 6.725 -0.148993
-10 6.73021 -0.148933
-10 6.73498 -0.149004
-10 6.73996 -0.148922
-10 6.74499 -0.149112
-10 6.75 -0.149182
-10 6.76512 -0.149141
-10 6.76515 -0.149141
-10 6.77 -0.149096
-10 6.77499 -0.149163
-10 6.78005 -0.149011
-10 6.79857 -0.149169
-10 6.79858 -0.149169
-10 6.79998 -0.149202
-10 6.80499 -0.149107
-10 6.80998 -0.149187
-10 6.81498 -0.149214
-10 6.81998 -0.149114
-10 6.82499 -0.149097
-10 6.83011 -0.149061
-10 6.83499 -0.149121
-10 6.84001 -0.149075
-10 6.84495 -0.149008
-10 6.84997 -0.149114
-10 6.86644 -0.14896
-10 6.86646 -0.14896
-10 6.86997 -0.149061
-10 6.87496 -0.14892
-10 6.87998 -0.148962
-10 6.88625 -0.148881
-10 6.88997 -0.148966
-10 6.89498 -0.148787
-10 6.90001 -0.148817
-10 6.90498 -0.148733
-10 6.90998 -0.148813
-10 6.91497 -0.148756
-10 6.91995 -0.148668
-10 6.92509 -0.148753
-10 6.92999 -0.148676
-10 6.93497 -0.148691
-10 6.93995 -0.148822
-10 6.94498 -0.148685
-10 6.95003 -0.148701
-10 6.95503 -0.148672
-10 6.96011 -0.148758
-10 6.96498 -0.148813
-10 6.96999 -0.148647
-10 6.97495 -0.148756
-10 6.97996 -0.14874
-10 6.98497 -0.148777
-10 6.99 -0.148783
-10 6.99502 -0.14882
-10 7.00001 -0.148756
-10 7.00496 -0.148774
-10 7.00998 -0.14886
-10 7.015 -0.1488
-10 7.03319 -0.148862
-10 7.03321 -0.148862
-10 7.03496 -0.14893
-10 7.03999 -0.148956
-10 7.04497 -0.148987
-10 7.04997 -0.148968
-10 7.05497 -0.148973
-10 7.06032 -0.148944
-10 7.06506 -0.149068
-10 7.07004 -0.148972
-10 7.07503 -0.149061
-10 7.08003 -0.148964
-10 7.08504 -0.149099
-10 7.09003 -0.149125
-10 7.09509 -0.149068
-10 7.1001 -0.149135
-10 7.10501 -0.149195
-10 7.10999 -0.149257
-10 7.11496 -0.149166
-10 7.11999 -0.149143
-10 7.12497 -0.149171
-10 7.1301 -0.14904
-10 7.14987 -0.149088
-10 7.14988 -0.149088
-10 7.14999 -0.149088
-10 7.15499 -0.149193
-10 7.16008 -0.149151
-10 7.16503 -0.149035
-10 7.16996 -0.149085
-10 7.17496 -0.149098
-10 7.17997 -0.149083
-10 7.18497 -0.149042
-10 7.18996 -0.148971
-10 7.19496 -0.149049
-10 7.19998 -0.148827
-10 7.20495 -0.148902
-10 7.20995 -0.14882
-10 7.21495 -0.148798
-10 7.23313 -0.148931
-10 7.23315 -0.148931
-10 7.23499 -0.14873
-10 7.23996 -0.148693
-10 7.24495 -0.148776
-10 7.24997 -0.148837
-10 7.25495 -0.148727
-10 7.25997 -0.148783
-10 7.26505 -0.148793
-10 7.26994 -0.148818
-10 7.27493 -0.148674
-10 7.27993 -0.148713
-10 7.28494 -0.148669
-10 7.28993 -0.148605
-10 7.29495 -0.148734
-10 7.29998 -0.148793
-10 7.30497 -0.148778
-10 7.30995 -0.148707
-10 7.31496 -0.148774
-10 7.31996 -0.148825
-10 7.32495 -0.148809
-10 7.33136 -0.148765
-10 7.33496 -0.148759
-10 7.33993 -0.148893
-10 7.34497 -0.148805
-10 7.35047 -0.148808
-10 7.35498 -0.14895
-10 7.36082 -0.148888
-10 7.36502 -0.148956
-10 7.37004 -0.148914
-10 7.375 -0.149002
-10 7.38003 -0.149082
-10 7.385 -0.14904
-10 7.38996 -0.149082
-10 7.39494 -0.149018
-10 7.4002 -0.148945
-10 7.40496 -0.149028
-10 7.40995 -0.149151
-10 7.41497 -0.149159
-10 7.41998 -0.14914
-10 7.42494 -0.149136
-10 7.42997 -0.149146
-10 7.43495 -0.149119
-10 7.43996 -0.149201
-10 7.44495 -0.149014
-10 7.44997 -0.149198
-10 7.45496 -0.149269
-10 7.46039 -0.149092
-10 7.46511 -0.149188
-10 7.4822 -0.149063
-10 7.48222 -0.149063
-10 7.48502 -0.149097
-10 7.48997 -0.149015
-10 7.49497 -0.149056
-10 7.49999 -0.149119
-10 7.51533 -0.148993
-10 7.51534 -0.148993
-10 7.51996 -0.148914
-10 7.52495 -0.149015
-10 7.52999 -0.148975
-10 7.5488 -0.148921
-10 7.54882 -0.148921
-10 7.54996 -0.148827
-10 7.55497 -0.148898
-10 7.56057 -0.148723
-10 7.56527 -0.148679
-10 7.57001 -0.14887
-10 7.57501 -0.148739
-10 7.57998 -0.148782
-10 7.58503 -0.148726
-10 7.59003 -0.148735
-10 7.59501 -0.148765
-10 7.6 -0.148614
-10 7.61673 -0.148753
-10 7.61688 -0.148753
-10 7.61998 -0.148695
-10 7.62496 -0.148709
-10 7.62998 -0.148637
-10 7.63496 -0.148625
-10 7.63997 -0.148772
-10 7.64498 -0.148738
-10 7.65029 -0.148749
-10 7.65495 -0.148775
-10 7.66004 -0.148776
-10 7.66501 -0.148783
-10 7.66998 -0.148817
-10 7.67514 -0.14879
-10 7.67999 -0.148783
-10 7.68504 -0.148843
-10 7.70021 -0.14885
-10 7.70022 -0.14885
-10 7.70505 -0.148685
-10 7.71 -0.148686
-10 7.71501 -0.148798
-10 7.7335 -0.148786
-10 7.73351 -0.148786
-10 7.73504 -0.148756
-10 7.73999 -0.148851
-10 7.74496 -0.148646
-10 7.74997 -0.148721
-10 7.75495 -0.148793
-10 7.76021 -0.148807
-10 7.76503 -0.148668
-10 7.78221 -0.148555
-10 7.78222 -0.148555
-10 7.78495 -0.14862
-10 7.78997 -0.148578
-10 7.79497 -0.148536
-10 7.79998 -0.148464
-10 7.81677 -0.148397
-10 7.81678 -0.148397
-10 7.81995 -0.148345
-10 7.82496 -0.148496
-10 7.82997 -0.148354
-10 7.83499 -0.148372
-10 7.83997 -0.148365
-10 7.845 -0.148382
-10 7.85002 -0.148277
-10 7.86566 -0.14819
-10 7.86567 -0.14819
-10 7.87001 -0.148147
-10 7.87499 -0.148202
-10 7.88002 -0.148181
-10 7.88506 -0.148063
-10 7.89186 -0.148204
-10 7.89507 -0.148159
-10 7.89997 -0.148101
-10 7.905 -0.148099
-10 7.90995 -0.148071
-10 7.91495 -0.148095
-10 7.91995 -0.148147
-10 7.92496 -0.148198
-10 7.92999 -0.148126
-10 7.93497 -0.148135
-10 7.93997 -0.148148
-10 7.94498 -0.148057
-10 7.94995 -0.148202
-10 7.95495 -0.148188
-10 7.96003 -0.148233
-10 7.96497 -0.148338
-10 7.96998 -0.148256
-10 7.97495 -0.148185
-10 7.97995 -0.148262
-10 7.98499 -0.148218
-10 7.98996 -0.14824
-10 7.99501 -0.148388
-10 8.00003 -0.148352
-10 8.01704 -0.148388
-10 8.01705 -0.148388
-10 8.02002 -0.148511
-10 8.02499 -0.148454
-10 8.03004 -0.1485
-10 8.03506 -0.148441
-10 8.03999 -0.148366
-10 8.04494 -0.148322
-10 8.04999 -0.148339
-10 8.06698 -0.14833
-10 8.067 -0.14833
-10 8.06997 -0.148482
-10 8.07495 -0.148431
-10 8.07995 -0.148502
-10 8.08495 -0.148527
-10 8.08995 -0.148508
-10 8.09498 -0.148523
-10 8.09999 -0.148554
-10 8.10502 -0.148421
-10 8.10997 -0.148493
-10 8.11495 -0.148382
-10 8.11995 -0.148404
-10 8.12495 -0.148259
-10 8.12997 -0.148351
-10 8.13512 -0.148384
-10 8.13997 -0.148401
-10 8.14498 -0.14844
-10 8.15308 -0.148347
-10 8.15499 -0.148342
-10 8.16002 -0.148437
-10 8.16504 -0.148366
-10 8.17002 -0.148199
-10 8.17504 -0.148298
-10 8.17999 -0.148269
-10 8.18503 -0.148292
-10 8.19 -0.14822
-10 8.195 -0.148254
-10 8.19999 -0.148183
-10 8.20502 -0.148122
-10 8.20995 -0.148175
-10 8.21495 -0.148275
-10 8.21999 -0.148139
-10 8.22497 -0.148279
-10 8.22998 -0.14816
-10 8.23498 -0.148229
-10 8.23997 -0.148149
-10 8.24497 -0.14824
-10 8.24997 -0.148245
-10 8.25496 -0.148233
-10 8.25997 -0.148279
-10 8.26504 -0.148147
-10 8.27002 -0.148127
-10 8.27502 -0.148124
-10 8.28 -0.148337
-10 8.28502 -0.148365
-10 8.29002 -0.148195
-10 8.29499 -0.148345
-10 8.29998 -0.14822
-10 8.31575 -0.148353
-10 8.31576 -0.148353
-10 8.32 -0.148345
-10 8.32497 -0.148367
-10 8.32999 -0.148277
-10 8.33498 -0.148435
-10 8.33999 -0.148461
-10 8.345 -0.148315
